ID,Array
331,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -4.235164736271502e-22, -1.3234889800848443e-23, -1.6940658945086007e-21, -8.470329472543003e-22, -1.6543612251060553e-24, 0.0, 8.470329472543003e-22]"
332,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, -1.6940658945086007e-21, 0.0, -1.0587911840678754e-22, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 0.0, 0.0]"
333,"[0.0, 4.235164736271502e-22, 1.6940658945086007e-21, 0.0, -6.776263578034403e-21, 6.776263578034403e-21, -4.235164736271502e-22, 0.0, 6.776263578034403e-21, 6.776263578034403e-21, -3.3881317890172014e-21, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 6.617444900424222e-24, 0.0, 0.0]"
334,"[0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 2.117582368135751e-22, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21]"
335,"[0.0, -5.421010862427522e-20, 0.0, -1.0842021724855044e-19, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 1.3234889800848443e-23, -1.3552527156068805e-20, 1.0587911840678754e-22, -2.117582368135751e-22, 0.0, 1.6940658945086007e-21, 2.710505431213761e-20, 1.3552527156068805e-20, -5.421010862427522e-20, 0.0]"
336,"[0.0, -2.710505431213761e-20, -5.421010862427522e-20, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, -2.710505431213761e-20, 6.776263578034403e-21, 0.0, -2.117582368135751e-22, 0.0, 0.0, 5.293955920339377e-23, 1.6940658945086007e-21, 8.470329472543003e-22, -2.117582368135751e-22, 3.3881317890172014e-21, -3.3881317890172014e-21]"
337,"[0.0, 0.0, -8.470329472543003e-22, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0]"
338,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -1.0587911840678754e-22, 0.0, -5.293955920339377e-23, 0.0, 0.0, 6.776263578034403e-21, 0.0, 2.117582368135751e-22, 0.0]"
339,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, -1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, -4.235164736271502e-22, 2.6469779601696886e-23, 0.0, -6.617444900424222e-24, 0.0, 0.0]"
340,"[-6.617444900424222e-24, -1.0339757656912846e-25, -4.235164736271502e-22, 0.0, -3.3881317890172014e-21, 4.235164736271502e-22, 0.0, -2.6469779601696886e-23, 0.0, -8.470329472543003e-22, 0.0, 5.293955920339377e-23, 0.0, -6.776263578034403e-21, -4.235164736271502e-22, -2.6469779601696886e-23, 1.6940658945086007e-21, -2.6469779601696886e-23, 0.0, 0.0]"
341,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.1359030627651384e-25, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 2.710505431213761e-20]"
342,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 6.776263578034403e-21, 0.0, 0.0, 4.235164736271502e-22, -1.6940658945086007e-21, -8.470329472543003e-22, 0.0, 5.293955920339377e-23]"
343,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.308722450212111e-24, -6.776263578034403e-21, 0.0, 3.3881317890172014e-21, -8.470329472543003e-22, 0.0, 1.3552527156068805e-20, 0.0, -3.3881317890172014e-21]"
344,"[2.710505431213761e-20, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, -6.776263578034403e-21, -1.0587911840678754e-22, 0.0, 0.0, 8.470329472543003e-22, -8.470329472543003e-22, 3.3881317890172014e-21]"
345,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.0587911840678754e-22, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, -8.271806125530277e-25, 0.0]"
346,"[0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 1.6940658945086007e-21, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 4.235164736271502e-22, -1.0587911840678754e-22, -4.235164736271502e-22]"
347,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 2.6469779601696886e-23, 0.0, -1.3234889800848443e-23, 0.0, 6.776263578034403e-21, 6.776263578034403e-21]"
348,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.308722450212111e-24, -4.235164736271502e-22, 0.0, -4.235164736271502e-22, -8.470329472543003e-22, 0.0, 0.0, -8.470329472543003e-22, 0.0]"
349,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -6.776263578034403e-21, 0.0, 0.0, 6.776263578034403e-21, 1.6940658945086007e-21, 3.3881317890172014e-21, -4.235164736271502e-22]"
350,"[6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, -2.710505431213761e-20, 1.6940658945086007e-21, -1.3552527156068805e-20, 0.0, 1.0587911840678754e-22, -1.6940658945086007e-21, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 8.470329472543003e-22]"
351,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -1.3552527156068805e-20, 0.0, 0.0, -4.235164736271502e-22, 0.0, 1.6940658945086007e-21, -8.470329472543003e-22, -3.3881317890172014e-21, 6.776263578034403e-21]"
352,"[4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -1.3552527156068805e-20, 3.3881317890172014e-21, -3.3881317890172014e-21, 8.470329472543003e-22, 0.0, 8.470329472543003e-22, 1.0587911840678754e-22]"
353,"[6.776263578034403e-21, 4.235164736271502e-22, 1.6940658945086007e-21, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 6.776263578034403e-21, -1.3552527156068805e-20, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 3.3881317890172014e-21, 1.3552527156068805e-20, -1.3552527156068805e-20, 0.0, -8.470329472543003e-22, 0.0, -1.3234889800848443e-23]"
354,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -1.6940658945086007e-21, -3.3881317890172014e-21, 0.0, 0.0]"
355,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -5.293955920339377e-23, 1.3552527156068805e-20]"
356,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 1.6940658945086007e-21, -8.470329472543003e-22, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21]"
357,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, -2.6469779601696886e-23, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, 1.3552527156068805e-20]"
358,"[1.3234889800848443e-23, 0.0, 2.117582368135751e-22, 0.0, 2.117582368135751e-22, 0.0, 0.0, 1.2924697071141057e-26, 2.6469779601696886e-23, 1.0587911840678754e-22, 1.6940658945086007e-21, 1.3552527156068805e-20, 8.470329472543003e-22, -2.6469779601696886e-23, 0.0, 3.308722450212111e-24, 0.0, 0.0, 0.0, 0.0]"
359,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 8.470329472543003e-22, -3.3881317890172014e-21, 0.0, 4.235164736271502e-22]"
360,"[0.0, 1.3552527156068805e-20, -1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 5.421010862427522e-20, 3.3881317890172014e-21, 0.0, -8.470329472543003e-22, -2.710505431213761e-20, 2.710505431213761e-20, 0.0, -4.235164736271502e-22, 1.3234889800848443e-23, -3.3881317890172014e-21, 1.6940658945086007e-21, 3.3881317890172014e-21, 0.0]"
361,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 6.776263578034403e-21, 2.117582368135751e-22, 0.0, 1.6940658945086007e-21]"
362,"[0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 2.6469779601696886e-23, 1.0587911840678754e-22, 4.235164736271502e-22, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 2.6469779601696886e-23, 0.0]"
363,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 2.117582368135751e-22, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0]"
364,"[0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 1.0587911840678754e-22, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -4.235164736271502e-22, -1.6940658945086007e-21, 1.3552527156068805e-20, 3.3881317890172014e-21]"
365,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 1.6940658945086007e-21, 0.0, -1.3552527156068805e-20, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0]"
366,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 2.6469779601696886e-23, -3.3881317890172014e-21, 0.0, 0.0, 1.6940658945086007e-21]"
367,"[0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 5.293955920339377e-23, -3.3881317890172014e-21, 2.6469779601696886e-23, 0.0, 0.0]"
368,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 6.617444900424222e-24, 6.776263578034403e-21, 8.470329472543003e-22, 0.0, 0.0, 0.0]"
369,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 1.6940658945086007e-21, -6.776263578034403e-21, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 4.235164736271502e-22]"
370,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, -2.710505431213761e-20, -4.336808689942018e-19, 0.0, 8.470329472543003e-22, 0.0, 0.0, -8.271806125530277e-25, 0.0, 3.3881317890172014e-21, -1.3552527156068805e-20, 3.3881317890172014e-21, 0.0, -3.3881317890172014e-21]"
371,"[0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, 8.470329472543003e-22, -6.776263578034403e-21, -6.617444900424222e-24, 6.776263578034403e-21, 1.6940658945086007e-21]"
372,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -1.3234889800848443e-23, -5.293955920339377e-23, -1.3552527156068805e-20, 2.117582368135751e-22, 0.0, -1.6940658945086007e-21, 0.0, -3.3881317890172014e-21]"
373,"[0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, 0.0, 0.0, -2.0679515313825692e-25, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 6.617444900424222e-24, 0.0, -1.0587911840678754e-22]"
374,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0]"
375,"[0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 1.6940658945086007e-21, -6.776263578034403e-21, 1.3552527156068805e-20, 0.0, -4.235164736271502e-22, 0.0, 2.117582368135751e-22, 0.0, 8.470329472543003e-22, 0.0]"
376,"[0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 8.470329472543003e-22, 0.0, 6.776263578034403e-21]"
377,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -8.271806125530277e-25, 4.235164736271502e-22, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, -6.776263578034403e-21, -1.6940658945086007e-21, 0.0]"
378,"[0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, -2.710505431213761e-20, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.3552527156068805e-20]"
379,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, -8.470329472543003e-22, -6.776263578034403e-21, 1.6940658945086007e-21]"
380,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -1.6940658945086007e-21, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -1.3552527156068805e-20, -3.3881317890172014e-21, 6.776263578034403e-21]"
381,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 1.0587911840678754e-22, -5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, 0.0]"
382,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 6.776263578034403e-21, -1.6940658945086007e-21, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0]"
383,"[0.0, -2.710505431213761e-20, 0.0, 2.710505431213761e-20, 0.0, 0.0, 8.470329472543003e-22, -8.470329472543003e-22, -5.421010862427522e-20, 0.0, -1.3552527156068805e-20, 0.0, -4.235164736271502e-22, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0]"
384,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 3.3881317890172014e-21, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -2.5849394142282115e-26]"
385,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -1.3552527156068805e-20, -8.470329472543003e-22, 0.0, -1.3552527156068805e-20, 0.0, -3.3881317890172014e-21, 0.0, 0.0, -6.776263578034403e-21]"
386,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -3.3881317890172014e-21, 0.0, 0.0, 0.0, -3.308722450212111e-24, -2.117582368135751e-22, 8.470329472543003e-22, 0.0, 8.470329472543003e-22]"
387,"[-6.776263578034403e-21, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 2.6469779601696886e-23, 0.0, -8.271806125530277e-25, 0.0, -1.6940658945086007e-21, 0.0, 6.617444900424222e-24, 0.0]"
388,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -2.6469779601696886e-23, 6.776263578034403e-21, 1.3552527156068805e-20, 0.0, 4.235164736271502e-22, -1.3234889800848443e-23, 4.235164736271502e-22, 0.0, 6.776263578034403e-21]"
389,"[0.0, 5.421010862427522e-20, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 3.3881317890172014e-21, -8.470329472543003e-22, 0.0, 0.0, -6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0]"
390,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -1.6940658945086007e-21, 4.235164736271502e-22, 0.0]"
391,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, -1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, -3.3881317890172014e-21, -2.6469779601696886e-23, -5.293955920339377e-23, 4.235164736271502e-22, 6.776263578034403e-21]"
392,"[0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, -3.3881317890172014e-21, -2.117582368135751e-22, -3.3881317890172014e-21, -1.3552527156068805e-20, 6.776263578034403e-21, -1.3234889800848443e-23, 8.470329472543003e-22, 0.0, 2.117582368135751e-22, 0.0]"
393,"[0.0, -5.421010862427522e-20, 0.0, -2.710505431213761e-20, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, -1.0587911840678754e-22, -1.6940658945086007e-21, 0.0, 0.0, 1.3234889800848443e-23, 6.776263578034403e-21, 0.0, 0.0]"
394,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 1.3552527156068805e-20, 4.235164736271502e-22, -1.3552527156068805e-20, -8.470329472543003e-22, 0.0, 2.710505431213761e-20, 0.0, 2.117582368135751e-22, 3.3881317890172014e-21]"
395,"[-5.421010862427522e-20, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 0.0, 1.3234889800848443e-23]"
396,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -5.293955920339377e-23, -6.776263578034403e-21, 0.0, 3.3881317890172014e-21, -1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, -2.117582368135751e-22]"
397,"[0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -2.117582368135751e-22, 6.617444900424222e-24, 0.0, 0.0, -5.293955920339377e-23, -1.6940658945086007e-21, 1.6940658945086007e-21]"
398,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 6.617444900424222e-24, 0.0, 0.0, 0.0, 1.0587911840678754e-22, -8.470329472543003e-22]"
399,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 2.6469779601696886e-23, 8.470329472543003e-22, 1.3552527156068805e-20, 0.0]"
400,"[0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 2.168404344971009e-19, 4.336808689942018e-19, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, -8.470329472543003e-22, 0.0, -1.6940658945086007e-21, 1.3552527156068805e-20]"
401,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -3.3881317890172014e-21, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 8.077935669463161e-28]"
402,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, -4.235164736271502e-22, 2.6469779601696886e-23, 4.235164736271502e-22, -1.0587911840678754e-22, 0.0, 0.0, 5.293955920339377e-23]"
403,"[0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -2.117582368135751e-22, -8.470329472543003e-22, 0.0, 4.235164736271502e-22, -5.293955920339377e-23, 0.0, -6.776263578034403e-21, 0.0, -5.293955920339377e-23]"
404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 8.470329472543003e-22, 0.0, 3.3881317890172014e-21, 0.0, -3.3881317890172014e-21, 3.3881317890172014e-21, 2.117582368135751e-22, 0.0]"
405,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 8.470329472543003e-22, 1.0587911840678754e-22, 4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21]"
406,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -5.293955920339377e-23, 1.0587911840678754e-22, 0.0, 0.0]"
407,"[0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, 2.117582368135751e-22]"
408,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -1.0587911840678754e-22, -2.117582368135751e-22, 0.0, -1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, 0.0, -3.3881317890172014e-21]"
409,"[0.0, -1.0842021724855044e-19, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 2.6469779601696886e-23, 0.0, 0.0, 2.710505431213761e-20, 5.293955920339377e-23, 6.776263578034403e-21, 1.3552527156068805e-20, 0.0, 6.776263578034403e-21]"
410,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, -8.470329472543003e-22, 0.0, -1.6940658945086007e-21, -1.3234889800848443e-23, -1.3552527156068805e-20, 5.293955920339377e-23, 0.0, 0.0, 0.0]"
411,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 0.0, 0.0, -3.3881317890172014e-21, 6.776263578034403e-21, 0.0, -6.617444900424222e-24, 1.6940658945086007e-21]"
412,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, -5.293955920339377e-23, -1.3552527156068805e-20, 2.117582368135751e-22, 0.0, -1.3552527156068805e-20, -3.3881317890172014e-21, 1.6940658945086007e-21]"
413,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, -2.710505431213761e-20, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, 1.6543612251060553e-24, 6.617444900424222e-24, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0]"
414,"[0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, -3.3881317890172014e-21, -3.3881317890172014e-21, 8.470329472543003e-22, 1.6543612251060553e-24, 4.235164736271502e-22, 0.0, 2.6469779601696886e-23, 0.0, 0.0]"
415,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -1.0587911840678754e-22, 0.0, 1.6543612251060553e-24, 6.617444900424222e-24, 3.3881317890172014e-21, 0.0, 0.0, 3.3881317890172014e-21]"
416,"[0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, -1.3552527156068805e-20, 4.1359030627651384e-25]"
417,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, -6.617444900424222e-24, 0.0, 0.0, -3.3881317890172014e-21, -5.293955920339377e-23, 0.0]"
418,"[0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 5.293955920339377e-23, 0.0, -2.117582368135751e-22, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0]"
419,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 0.0, 0.0, 0.0, 6.776263578034403e-21, 4.235164736271502e-22]"
420,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 8.470329472543003e-22, 0.0, 2.117582368135751e-22, 0.0, -1.0587911840678754e-22, 0.0, 0.0, -6.776263578034403e-21]"
421,"[0.0, 0.0, 1.6940658945086007e-21, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 1.3552527156068805e-20, -2.710505431213761e-20, 2.117582368135751e-22, -6.776263578034403e-21, 0.0, 1.6940658945086007e-21, -8.470329472543003e-22, 4.235164736271502e-22, 0.0]"
